YEAR,PERWT,BPL,ANCESTR1,OCC1990
2000,3191.68,13,32,628
2000,4189.08,26,26,243
2000,6383.36,29,50,337
2000,1994.8,36,32,256
2000,1994.8,18,32,254
2000,1695.58,34,50,303
2000,2493.5,34,125,376
2000,1994.8,42,425,14
2000,1695.58,12,26,534
2000,4388.56,47,91,283
2000,1396.36,54,50,829
2000,1296.62,34,142,785
2000,1695.58,13,88,585
2000,3490.9,17,50,365
2000,3091.94,12,900,326
2000,797.92,45,900,469
2000,997.4,13,900,469
2000,3191.68,300,360,275
2000,2493.5,34,22,804
2000,4388.56,39,32,163
2000,1496.1,51,50,736
2000,1695.58,12,22,205
2000,2194.28,250,271,444
2000,1895.06,36,261,354
2000,2194.28,51,88,183
2000,1695.58,12,32,373
2000,2692.98,51,902,445
2000,2692.98,12,902,355
2000,1496.1,26,8,313
2000,2194.28,33,32,22
2000,1496.1,29,939,385
2000,2294.02,13,88,13
2000,997.4,6,902,804
2000,2992.2,250,271,686
2000,3490.9,500,782,23
2000,1695.58,13,22,337
2000,2194.28,36,50,486
2000,3191.68,36,51,423
2000,2393.76,55,82,313
2000,2194.28,36,271,344
2000,1695.58,47,291,376
2000,2493.5,12,32,804
2000,2393.76,36,51,373
2000,3590.64,36,51,55
2000,1795.32,200,210,869
2000,1695.58,36,935,804
2000,1496.1,39,32,373
2000,1396.36,36,261,503
2000,2493.5,12,939,558
2000,4189.08,54,939,435
2000,1496.1,34,51,385
2000,3191.68,51,22,22
2000,2194.28,48,22,204
2000,1695.58,18,939,804
2000,1695.58,18,939,373
2000,1994.8,6,939,55
2000,2393.76,42,142,505
2000,2892.46,36,939,317
2000,1695.58,36,939,256
2000,2892.46,51,20,22
2000,498.7,24,88,534
2000,997.4,12,939,579
2000,997.4,12,939,405
2000,498.7,20,32,22
2000,498.7,250,271,59
2000,498.7,250,271,156
2000,797.92,36,32,22
2000,698.18,6,32,43
2000,2194.28,36,425,4
2000,1795.32,18,84,275
2000,2194.28,22,935,436
2000,1994.8,34,939,22
2000,1496.1,200,210,573
2000,4089.34,12,261,23
2000,2294.02,22,148,188
2000,2194.28,29,46,183
2000,2194.28,200,210,17
2000,1994.8,200,210,7
2000,2294.02,36,902,13
2000,2892.46,12,902,243
2000,1795.32,12,902,157
2000,1895.06,26,22,84
2000,997.4,6,87,844
2000,997.4,26,22,99
2000,4189.08,12,599,436
2000,1496.1,300,239,276
2000,1396.36,300,239,469
2000,2493.5,39,237,436
2000,2194.28,42,902,435
2000,1895.06,28,920,804
2000,1795.32,28,902,276
2000,997.4,12,939,22
2000,997.4,34,51,435
2000,1496.1,26,902,243
2000,1296.62,17,939,379
2000,997.4,36,51,469
2000,2493.5,17,261,405
2000,997.4,12,939,869
2000,1496.1,12,920,549
2000,1196.88,34,261,376
2000,1496.1,36,51,458
2000,1196.88,36,51,344
2000,1196.88,26,50,344
2000,1695.58,19,920,599
2000,2194.28,39,51,436
2000,2992.2,51,50,455
2000,1994.8,36,26,549
2000,1695.58,36,231,274
2000,1895.06,36,51,804
2000,3490.9,6,22,22
2000,1496.1,300,234,453
2000,1795.32,13,195,254
2000,1396.36,13,195,33
2000,2493.5,39,50,596
2000,3391.16,18,939,869
2000,2992.2,37,900,486
2000,1496.1,300,234,243
2000,1695.58,300,234,785
2000,1895.06,48,195,188
2000,2194.28,45,195,446
2000,2493.5,17,142,22
2000,1695.58,34,261,57
2000,2294.02,25,22,337
2000,2294.02,42,425,783
2000,2493.5,18,20,637
2000,1994.8,12,88,198
2000,2692.98,250,271,505
2000,2194.28,26,82,905
2000,2493.5,42,87,313
2000,1994.8,21,50,889
2000,2194.28,18,26,567
2000,1994.8,12,939,95
2000,2393.76,34,142,64
2000,1994.8,12,22,22
2000,1196.88,42,32,313
2000,1496.1,42,171,366
2000,1496.1,34,939,447
2000,3889.86,34,32,418
2000,3191.68,37,26,383
2000,1695.58,36,32,76
2000,1496.1,50,142,174
2000,1994.8,18,21,13
2000,1496.1,1,271,229
2000,1196.88,13,22,22
2000,1496.1,12,50,468
2000,1496.1,39,32,22
2000,1196.88,51,939,575
2000,1695.58,34,51,243
2000,1994.8,1,26,446
2000,2194.28,9,26,534
2000,1994.8,12,902,558
2000,2194.28,12,924,313
2000,1196.88,200,227,799
2000,1296.62,12,939,164
2000,1795.32,1,939,509
2000,2194.28,13,939,486
2000,1695.58,12,51,597
2000,1496.1,42,920,736
2000,2194.28,500,706,13
2000,2892.46,500,706,435
2000,2892.46,39,51,575
2000,2194.28,19,920,445
2000,1695.58,39,89,64
2000,1994.8,12,902,453
2000,1994.8,1,902,13
2000,1695.58,19,939,991
2000,2692.98,12,902,447
2000,2493.5,48,902,447
2000,1994.8,12,924,376
2000,3490.9,13,902,468
2000,2194.28,37,920,95
2000,698.18,300,291,804
2000,1695.58,39,22,365
2000,1196.88,12,32,485
2000,1496.1,29,22,785
2000,1994.8,13,599,889
2000,1196.88,12,902,785
2000,997.4,12,902,486
2000,3989.6,6,50,214
2000,2892.46,6,50,22
2000,1196.88,12,939,567
2000,1496.1,48,210,27
2000,2493.5,12,939,418
2000,2892.46,12,939,435
2000,1496.1,12,902,804
2000,1496.1,12,902,376
2000,1396.36,18,22,905
2000,1196.88,12,32,64
2000,1496.1,6,32,275
2000,2493.5,12,939,225
2000,2493.5,12,210,447
2000,2493.5,12,22,22
2000,2992.2,42,97,199
2000,1895.06,36,32,444
2000,3191.68,12,939,575
2000,5385.96,12,939,315
2000,997.4,12,939,525
2000,1496.1,12,939,13
2000,1496.1,12,50,454
2000,2393.76,200,210,485
2000,1994.8,12,920,158
2000,498.7,13,26,719
2000,1496.1,24,939,365
2000,3191.68,12,902,447
2000,3391.16,12,902,365
2000,1496.1,12,902,447
2000,4189.08,17,939,844
2000,2194.28,12,939,376
2000,1396.36,21,939,207
2000,2194.28,47,88,176
2000,2493.5,17,88,159
2000,1396.36,17,50,155
2000,1396.36,12,148,254
2000,1296.62,12,22,22
2000,2194.28,20,32,4
2000,1196.88,13,261,234
2000,2194.28,12,902,785
2000,1895.06,12,902,335
2000,1695.58,12,32,243
2000,1496.1,12,26,23
2000,1895.06,45,902,447
2000,2493.5,13,902,405
2000,3889.86,24,22,447
2000,797.92,21,32,376
2000,3989.6,18,142,628
2000,1496.1,18,50,726
2000,1695.58,25,22,218
2000,1496.1,55,51,303
2000,997.4,36,32,628
2000,1396.36,36,142,243
2000,1196.88,36,51,869
2000,1196.88,23,22,84
2000,1496.1,24,902,154
2000,1496.1,36,902,376
2000,1695.58,36,32,277
2000,2194.28,12,50,243
2000,1895.06,34,50,356
2000,2194.28,26,32,376
2000,2393.76,12,902,453
2000,1296.62,12,902,799
2000,3191.68,12,924,804
2000,1895.06,6,87,185
2000,2992.2,42,51,64
2000,2194.28,36,32,804
2000,2393.76,36,148,379
2000,1895.06,47,11,157
2000,1496.1,9,931,95
2000,2393.76,36,21,418
2000,2294.02,25,50,97
2000,1196.88,34,51,844
2000,1795.32,45,50,276
2000,2294.02,34,51,514
2000,3191.68,36,51,869
2000,199.48,40,97,275
2000,498.7,300,290,275
2000,1196.88,12,89,303
2000,299.22,12,50,303
2000,199.48,12,920,567
2000,2194.28,39,51,243
2000,1994.8,12,22,13
2000,1895.06,29,200,405
2000,1296.62,200,210,22
2000,2692.98,12,271,804
2000,1695.58,12,87,447
2000,2294.02,12,50,505
2000,2892.46,17,22,159
2000,1994.8,17,22,313
2000,199.48,17,210,17
2000,498.7,48,210,18
2000,797.92,34,22,844
2000,997.4,42,171,303
2000,997.4,26,88,364
2000,1695.58,36,51,447
2000,1695.58,200,210,505
2000,1496.1,21,939,405
2000,1895.06,12,32,436
2000,199.48,200,210,567
2000,1496.1,36,50,84
2000,2493.5,42,50,453
2000,1496.1,42,939,376
2000,1695.58,25,26,319
2000,1994.8,54,3,274
2000,1695.58,12,939,365
2000,1994.8,42,939,313
2000,1695.58,27,111,22
2000,2194.28,45,939,243
2000,2493.5,36,291,84
2000,1994.8,13,22,254
2000,3490.9,39,924,243
2000,2194.28,12,88,549
2000,3391.16,25,51,563
2000,3191.68,25,50,375
2000,1695.58,12,50,453
2000,1496.1,12,935,808
2000,997.4,200,210,804
2000,997.4,200,210,468
2000,1895.06,27,22,22
2000,3490.9,36,32,25
2000,3391.16,45,88,184
2000,1795.32,25,51,185
2000,1496.1,25,50,445
2000,3191.68,6,142,103
2000,4189.08,39,51,303
2000,797.92,54,22,274
2000,1296.62,12,599,15
2000,2194.28,55,920,458
2000,2194.28,12,939,579
2000,1296.62,25,51,274
2000,1895.06,33,22,364
2000,1994.8,26,924,166
2000,2692.98,47,88,64
2000,2493.5,200,210,496
2000,2892.46,200,210,486
2000,1994.8,36,51,804
2000,1994.8,26,89,275
2000,1695.58,26,32,234
2000,2194.28,25,22,7
2000,1695.58,26,89,375
2000,2992.2,36,148,43
2000,2493.5,36,22,243
2000,1895.06,39,171,496
2000,2493.5,36,50,455
2000,3191.68,54,22,243
2000,1994.8,12,26,808
2000,2194.28,42,32,803
2000,2294.02,36,111,253
2000,1196.88,36,88,25
2000,997.4,36,88,8
2000,1695.58,39,32,487
2000,1895.06,27,89,156
2000,2992.2,1,82,22
2000,1695.58,34,51,435
2000,1994.8,12,939,243
2000,1496.1,44,939,22
2000,2692.98,42,22,17
2000,1895.06,36,100,103
2000,2194.28,26,46,22
2000,2692.98,12,900,516
2000,2493.5,19,32,22
2000,1895.06,17,152,178
2000,2194.28,55,50,229
2000,1196.88,42,32,534
2000,997.4,42,88,991
2000,1895.06,39,32,405
2000,1496.1,34,51,355
2000,2393.76,34,21,274
2000,1994.8,39,32,558
2000,1994.8,36,22,337
2000,1994.8,50,26,22
2000,2194.28,13,22,207
2000,1994.8,29,50,436
2000,2194.28,20,11,446
2000,1695.58,36,51,869
2000,3391.16,300,234,579
2000,3490.9,300,234,276
2000,2692.98,12,50,423
2000,1496.1,26,50,405
2000,1496.1,42,939,275
2000,1496.1,13,32,785
2000,1496.1,42,51,17
2000,1396.36,18,142,17
2000,1994.8,12,32,159
2000,1994.8,36,32,455
2000,1695.58,6,902,22
2000,1396.36,39,22,563
2000,2393.76,42,51,156
2000,2194.28,42,50,156
2000,1496.1,36,22,444
2000,2194.28,42,51,159
2000,3391.16,25,50,207
2000,3490.9,13,32,423
2000,2194.28,17,195,243
2000,1994.8,17,195,243
2000,3191.68,36,32,22
2000,2294.02,9,88,243
2000,997.4,42,32,98
2000,1196.88,36,50,224
2000,1196.88,42,32,486
2000,1895.06,17,32,887
2000,2393.76,34,51,156
2000,1994.8,34,32,22
2000,2393.76,42,939,516
2000,2194.28,39,939,308
2000,2493.5,1,902,558
2000,2393.76,1,902,447
2000,2194.28,54,50,243
2000,2194.28,13,22,22
2000,2493.5,39,51,276
2000,1994.8,37,142,597
2000,1895.06,26,935,889
2000,1994.8,36,88,84
2000,1196.88,1,935,106
2000,2692.98,24,87,313
2000,1895.06,12,51,549
2000,1496.1,42,32,275
2000,2493.5,200,210,485
2000,1496.1,44,97,486
2000,1396.36,36,142,567
2000,1496.1,25,939,405
2000,1695.58,36,261,468
2000,1695.58,36,88,103
2000,1695.58,12,50,458
2000,1695.58,17,939,385
2000,2194.28,17,939,549
2000,1196.88,12,50,243
2000,498.7,26,32,7
2000,2194.28,22,32,346
2000,1196.88,13,21,214
2000,2194.28,13,22,178
2000,2194.28,36,142,173
2000,1695.58,12,939,889
2000,1496.1,12,939,276
2000,2892.46,39,50,22
2000,997.4,25,22,95
2000,1895.06,16,50,13
2000,1994.8,36,88,303
2000,1396.36,12,26,389
2000,1496.1,34,148,84
2000,2493.5,25,50,243
2000,1695.58,6,32,435
2000,1496.1,36,50,33
2000,2194.28,24,32,159
2000,2194.28,12,51,243
2000,2493.5,36,51,95
2000,1994.8,39,129,187
2000,1994.8,200,211,516
2000,1196.88,200,210,405
2000,299.22,13,902,453
2000,2194.28,34,50,25
2000,1895.06,9,935,779
2000,1196.88,48,148,95
2000,1795.32,13,32,275
2000,1795.32,26,939,462
2000,3191.68,12,32,98
2000,797.92,36,939,447
2000,398.96,12,308,889
2000,1895.06,12,902,804
2000,2493.5,13,902,157
2000,1496.1,12,902,423
2000,1196.88,12,902,156
2000,498.7,1,902,486
2000,1994.8,22,22,373
2000,2393.76,12,308,486
2000,3191.68,12,902,7
2000,299.22,6,51,22
2000,1994.8,12,920,465
2000,1994.8,36,51,804
2000,1895.06,12,902,426
2000,3191.68,34,32,376
2000,2892.46,300,142,866
2000,2992.2,34,21,95
2000,1994.8,12,924,549
2000,1895.06,12,924,344
2000,1994.8,42,32,486
2000,1496.1,42,32,804
2000,897.66,17,902,375
2000,1496.1,12,902,274
2000,1994.8,300,237,443
2000,2194.28,17,51,558
2000,2194.28,23,26,585
2000,2294.02,17,50,376
2000,2393.76,9,125,417
2000,2194.28,25,32,458
2000,3490.9,12,939,337
2000,1496.1,19,50,22
2000,3191.68,12,939,436
2000,2493.5,300,234,229
2000,2692.98,300,234,558
2000,1994.8,34,22,253
2000,2692.98,300,232,804
2000,3690.38,36,32,486
2000,2194.28,27,32,156
2000,2493.5,39,32,435
2000,1994.8,26,800,174
2000,1994.8,300,237,344
2000,997.4,36,50,785
2000,997.4,36,111,276
2000,1496.1,24,291,243
2000,2393.76,1,902,804
2000,997.4,36,148,313
2000,1496.1,36,125,803
2000,1795.32,51,32,64
2000,1196.88,51,51,274
2000,1695.58,36,51,418
2000,1496.1,18,50,427
2000,1296.62,39,32,417
2000,997.4,34,50,255
2000,1196.88,6,148,156
2000,1496.1,12,26,243
2000,1296.62,6,51,22
2000,2493.5,13,32,243
2000,997.4,36,51,258
2000,2194.28,17,88,22
2000,2992.2,17,97,276
2000,2393.76,36,50,15
2000,3191.68,36,148,187
2000,1895.06,26,22,469
2000,1695.58,36,22,585
2000,997.4,48,211,365
2000,997.4,200,210,163
2000,1994.8,200,210,804
2000,2493.5,48,210,155
2000,1496.1,12,51,337
2000,1994.8,39,154,43
2000,1895.06,51,87,156
2000,498.7,28,902,468
2000,698.18,12,902,804
2000,1695.58,20,26,159
2000,1895.06,29,88,22
2000,2992.2,12,902,505
2000,1695.58,18,920,103
2000,1296.62,18,32,379
2000,2194.28,12,97,14
2000,997.4,300,51,344
2000,2692.98,4,32,22
2000,2792.72,24,50,313
2000,3191.68,28,148,155
2000,2194.28,51,22,316
2000,1994.8,39,50,166
2000,2194.28,17,939,385
2000,1795.32,17,939,318
2000,1795.32,36,26,274
2000,2194.28,34,51,313
2000,1695.58,36,51,96
2000,1994.8,12,32,435
2000,1895.06,10,920,549
2000,2692.98,25,939,364
2000,1994.8,36,261,348
2000,2194.28,39,26,27
2000,1396.36,42,32,22
2000,1496.1,36,50,22
2000,698.18,36,50,337
2000,2194.28,12,924,318
2000,1496.1,36,51,687
2000,1695.58,36,88,376
2000,1196.88,36,51,156
2000,997.4,36,51,27
2000,1994.8,13,261,13
2000,1296.62,42,32,634
2000,1196.88,34,50,4
2000,1196.88,12,902,155
2000,1895.06,42,142,303
2000,698.18,200,210,785
2000,2194.28,300,360,866
2000,1695.58,42,50,313
2000,1496.1,1,50,549
2000,2194.28,47,50,254
2000,2194.28,27,142,4
2000,1496.1,36,935,435
2000,1296.62,300,234,785
2000,2194.28,36,22,175
2000,2194.28,21,32,337
2000,1994.8,36,261,533
2000,2294.02,12,125,462
2000,2194.28,12,939,26
2000,2393.76,12,32,435
2000,1496.1,36,32,804
2000,2393.76,36,50,73
2000,1994.8,36,51,15
2000,1994.8,12,89,319
2000,1496.1,51,22,463
2000,1695.58,17,26,4
2000,2194.28,25,935,563
2000,1496.1,12,902,549
2000,1895.06,17,22,22
2000,1994.8,17,22,15
2000,1895.06,27,49,18
2000,2194.28,12,902,525
2000,3690.38,12,902,176
2000,1496.1,23,22,275
2000,2892.46,12,902,376
2000,2692.98,36,902,426
2000,2692.98,36,148,535
2000,1795.32,300,234,453
2000,2692.98,300,234,385
2000,1994.8,300,234,759
2000,2692.98,300,234,373
2000,3391.16,300,599,389
2000,3889.86,300,615,7
2000,1994.8,12,900,243
2000,1695.58,12,900,373
2000,1994.8,24,939,275
2000,1994.8,34,939,453
2000,2493.5,45,902,275
2000,1695.58,17,50,29
2000,2493.5,12,902,417
2000,2194.28,47,902,375
2000,2992.2,25,32,22
2000,2194.28,37,26,313
2000,1994.8,17,50,198
2000,1695.58,12,902,364
2000,2194.28,12,902,337
2000,2194.28,300,234,357
2000,2992.2,300,234,357
2000,1895.06,12,902,436
2000,3191.68,36,902,503
2000,2992.2,12,210,505
2000,1994.8,17,51,254
2000,2692.98,53,50,456
2000,3191.68,25,50,4
2000,1496.1,42,142,27
2000,1396.36,12,939,22
2000,1396.36,34,148,234
2000,1994.8,36,148,22
2000,2692.98,12,902,418
2000,2692.98,12,902,418
2000,1496.1,36,939,303
2000,2194.28,300,291,156
2000,1496.1,12,21,446
2000,2493.5,34,50,274
2000,1496.1,39,26,84
2000,1695.58,36,32,275
2000,1994.8,6,271,27
2000,2194.28,36,22,337
2000,2194.28,36,148,253
2000,1994.8,36,148,157
2000,1695.58,17,50,178
2000,1695.58,36,51,275
2000,2692.98,12,902,803
2000,2892.46,42,51,156
2000,1994.8,54,32,18
2000,2692.98,12,51,558
2000,2194.28,34,142,319
2000,2493.5,12,142,22
2000,2692.98,27,89,337
2000,2692.98,39,22,14
2000,2493.5,12,50,156
2000,1695.58,300,239,13
2000,2194.28,36,939,85
2000,2194.28,48,89,549
2000,1396.36,15,51,313
2000,1695.58,36,50,303
2000,2194.28,12,88,274
2000,2194.28,39,51,338
2000,1695.58,42,87,809
2000,1994.8,36,195,585
2000,2294.02,250,291,379
2000,2194.28,12,88,243
2000,2493.5,45,22,418
2000,1695.58,25,51,4
2000,1994.8,12,22,255
2000,1695.58,250,271,313
2000,2194.28,12,32,243
2000,2294.02,12,50,7
2000,1296.62,6,239,13
2000,1895.06,300,239,463
2000,1695.58,300,234,156
2000,2294.02,300,234,95
2000,2194.28,300,234,37
2000,1296.62,12,902,426
2000,2692.98,18,32,229
2000,897.66,17,261,214
2000,1296.62,12,902,243
2000,1795.32,300,615,804
2000,1994.8,36,51,479
2000,1994.8,36,51,335
2000,1496.1,12,902,365
2000,1895.06,12,902,214
2000,2493.5,48,51,549
2000,1695.58,28,902,464
2000,3291.42,48,902,514
2000,3291.42,48,939,276
2000,2194.28,250,271,66
2000,1695.58,12,902,453
2000,1396.36,300,237,447
2000,1196.88,12,902,159
2000,2194.28,12,902,376
2000,1496.1,12,32,22
2000,1895.06,12,32,254
2000,2692.98,12,82,844
2000,1296.62,250,271,243
2000,1396.36,25,939,254
2000,1695.58,1,902,336
2000,2692.98,34,902,744
2000,1895.06,12,902,303
2000,3191.68,39,939,274
2000,997.4,18,939,26
2000,698.18,34,939,18
2000,1795.32,34,221,207
2000,997.4,250,271,84
2000,1895.06,250,271,22
2000,2692.98,300,234,254
2000,1496.1,34,32,183
2000,2194.28,36,32,426
2000,2194.28,36,336,376
2000,1695.58,300,233,275
2000,2194.28,12,902,156
2000,1994.8,34,50,313
2000,2692.98,12,902,15
2000,3191.68,12,902,468
2000,2194.28,12,902,348
2000,1895.06,300,234,785
2000,2493.5,250,271,64
2000,2992.2,250,271,549
2000,2692.98,250,271,799
2000,1994.8,51,50,104
2000,1994.8,300,234,785
2000,1795.32,250,271,567
2000,1695.58,250,271,808
2000,2692.98,250,271,575
2000,2393.76,250,271,15
2000,2194.28,250,271,22
2000,1994.8,250,271,375
2000,1895.06,250,224,799
2000,1994.8,12,261,178
2000,1994.8,12,261,178
2000,2692.98,250,271,518
2000,1496.1,250,271,726
2000,3391.16,12,902,808
2000,1496.1,250,271,313
2000,2493.5,250,271,719
2000,2194.28,250,271,159
2000,997.4,12,902,436
2000,4388.56,12,46,313
2000,2194.28,12,900,443
2000,2992.2,12,902,195
2000,1994.8,250,271,779
2000,1695.58,300,234,185
2000,1196.88,12,51,275
2000,1196.88,47,50,328
2000,2393.76,12,939,154
2000,2692.98,36,142,255
2000,1895.06,42,939,444
2000,2692.98,300,239,17
2000,2692.98,19,148,23
2000,897.66,48,939,905
2000,2493.5,250,271,25
2000,1496.1,300,51,337
2000,1994.8,12,261,103
2000,2892.46,300,234,563
2000,1695.58,12,271,8
2000,1994.8,300,291,274
2000,1496.1,6,51,84
2000,2194.28,250,271,804
2000,2194.28,250,271,207
2000,997.4,12,900,336
2000,2194.28,250,271,53
2000,2393.76,250,271,53
2000,1496.1,250,271,185
2000,1994.8,250,271,804
2000,1396.36,250,271,405
2000,1496.1,48,920,255
2000,1496.1,250,271,313
2000,1695.58,250,271,78
2000,4887.26,12,148,178
2000,2294.02,39,148,25
2000,2692.98,19,88,22
2000,2393.76,250,271,365
2000,1994.8,250,271,405
2000,1695.58,250,271,313
2000,1695.58,250,271,536
2000,3191.68,34,234,313
2000,2692.98,12,97,435
2000,1994.8,250,271,869
2000,2493.5,250,290,357
2000,2992.2,300,465,426
2000,997.4,12,32,4
2000,2692.98,250,291,8
2000,1695.58,12,32,276
2000,3091.94,36,902,157
2000,2194.28,250,290,677
2000,1795.32,250,290,313
2000,2992.2,250,271,373
2000,3191.68,250,271,458
2000,1695.58,250,271,355
2000,2194.28,250,200,159
2000,2393.76,250,271,159
2000,2194.28,12,224,274
2000,2493.5,250,271,375
2000,1196.88,250,271,508
2000,997.4,250,271,4
2000,2194.28,250,271,274
2000,1695.58,250,271,585
2000,2892.46,250,271,22
2000,1994.8,250,271,373
2000,3889.86,250,271,25
2000,3690.38,250,271,376
2000,1795.32,250,271,804
2000,1795.32,36,271,274
2000,1396.36,12,271,8
2000,2692.98,250,271,303
2000,2892.46,250,271,64
2000,6582.84,12,902,443
2000,2892.46,250,271,214
2000,2493.5,250,271,359
2000,3191.68,250,271,84
2000,997.4,12,142,167
2000,1296.62,39,125,166
2000,1695.58,250,271,22
2000,1695.58,36,271,15
2000,2194.28,12,425,418
2000,1496.1,36,46,375
2000,1695.58,36,3,157
2000,2294.02,12,32,243
2000,1695.58,250,271,275
2000,1196.88,250,271,243
2000,1496.1,250,271,22
2000,1396.36,17,50,889
2000,1695.58,12,939,22
2000,1396.36,12,87,7
2000,1695.58,300,235,22
2000,2692.98,12,32,378
2000,2692.98,25,50,303
2000,2992.2,42,51,23
2000,2692.98,36,125,319
2000,2393.76,8,271,178
2000,3391.16,250,271,275
2000,3490.9,250,271,754
2000,1994.8,300,239,549
2000,1994.8,12,22,254
2000,2992.2,250,271,303
2000,3091.94,250,271,447
2000,1895.06,36,271,29
2000,3191.68,300,51,275
2000,3690.38,300,231,274
2000,2493.5,250,271,188
2000,2892.46,250,200,337
2000,2792.72,12,271,418
2000,2393.76,250,291,313
2000,3391.16,300,233,405
2000,2393.76,300,51,869
2000,1994.8,300,51,276
2000,1994.8,250,706,303
2000,2194.28,250,200,533
2000,2194.28,250,271,23
2000,1695.58,300,235,4
2000,1695.58,200,210,313
2000,2692.98,300,51,243
2000,1895.06,250,271,234
2000,2493.5,12,51,313
2000,1695.58,250,271,426
2000,1496.1,250,271,319
2000,2493.5,300,237,463
2000,1695.58,300,234,205
2000,2692.98,300,360,64
2000,2892.46,300,360,303
2000,1994.8,250,271,804
2000,2194.28,36,261,308
2000,2194.28,36,939,96
2000,2194.28,36,939,319
2000,2393.76,36,32,523
2000,1994.8,250,271,243
2000,1196.88,250,271,439
2000,3191.68,35,920,13
2000,2692.98,25,51,95
2000,1595.84,4,750,25
2000,797.92,46,32,21
2000,2692.98,12,271,889
2000,1196.88,8,939,628
2000,1695.58,42,271,326
2000,1196.88,250,200,337
2000,3191.68,29,939,708
2000,1695.58,12,902,33
2000,3191.68,12,227,156
2000,1695.58,12,51,804
2000,1396.36,37,26,22
2000,1695.58,12,32,303
2000,1496.1,19,112,17
2000,1496.1,12,32,585
2000,1196.88,12,940,417
2000,1795.32,42,940,417
2000,1695.58,22,50,26
2000,1196.88,12,939,22
2000,1196.88,12,939,254
2000,2194.28,34,32,418
2000,1994.8,26,22,313
2000,1994.8,12,902,748
2000,1196.88,21,87,435
2000,3191.68,42,111,829
2000,1795.32,29,50,243
2000,1296.62,4,32,905
2000,1496.1,39,939,435
2000,1695.58,27,82,498
2000,2194.28,36,51,435
2000,1196.88,34,939,567
2000,797.92,47,291,164
2000,2493.5,34,902,405
2000,2194.28,34,50,808
2000,2992.2,29,50,274
2000,2493.5,36,51,435
2000,1396.36,34,902,458
2000,2692.98,42,939,443
2000,2194.28,42,939,436
2000,1595.84,36,261,364
2000,498.7,34,939,455
2000,2194.28,34,902,335
2000,797.92,34,50,558
2000,598.44,34,50,383
2000,1895.06,34,50,436
2000,1895.06,34,750,275
2000,498.7,34,87,597
2000,598.44,34,21,415
2000,1396.36,34,50,303
2000,1396.36,34,148,95
2000,1396.36,34,32,95
2000,1097.14,34,22,95
2000,2792.72,42,51,174
2000,3291.42,34,902,456
2000,2393.76,34,32,275
2000,2294.02,34,21,27
2000,2992.2,42,32,418
2000,1895.06,34,32,405
2000,1895.06,42,50,567
2000,2194.28,34,50,207
2000,2493.5,42,50,379
2000,2992.2,55,171,35
2000,3590.64,42,50,157
2000,1695.58,34,51,505
2000,1296.62,34,50,159
2000,2194.28,24,50,803
2000,1895.06,34,50,379
2000,797.92,34,22,447
2000,1595.84,36,82,498
2000,1695.58,36,51,7
2000,3889.86,42,11,157
2000,3490.9,34,11,156
2000,1895.06,34,22,95
2000,1097.14,34,32,7
2000,1097.14,34,32,313
2000,797.92,34,50,22
2000,2194.28,42,22,22
2000,1396.36,32,50,567
2000,1895.06,34,900,364
2000,1994.8,51,900,156
2000,1895.06,34,902,804
2000,1296.62,42,32,313
2000,1296.62,34,902,436
2000,2194.28,34,32,156
2000,1296.62,34,32,708
2000,1196.88,34,97,229
2000,1595.84,40,88,156
2000,2992.2,34,51,313
2000,2792.72,42,22,696
2000,2393.76,34,22,344
2000,1396.36,34,125,303
2000,1895.06,34,32,234
2000,2493.5,34,50,748
2000,2493.5,42,553,14
2000,2194.28,42,902,274
2000,1695.58,42,51,759
2000,1695.58,34,51,313
2000,2992.2,34,902,444
2000,797.92,34,32,423
2000,1396.36,34,32,423
2000,3590.64,39,195,15
2000,2294.02,34,51,563
2000,1994.8,39,920,804
2000,1196.88,26,32,27
2000,1795.32,34,46,243
2000,2194.28,34,902,888
2000,1895.06,36,902,426
2000,1396.36,34,50,313
2000,2493.5,42,142,567
2000,1895.06,34,22,844
2000,2493.5,34,902,628
2000,1895.06,12,902,313
2000,2194.28,34,51,458
2000,1296.62,34,32,726
2000,1496.1,36,32,785
2000,2493.5,10,22,313
2000,2194.28,34,924,848
2000,1994.8,34,51,95
2000,2194.28,34,924,447
2000,1097.14,34,51,389
2000,897.66,34,32,36
2000,1097.14,34,924,313
2000,3391.16,36,902,313
