"YEAR","DATANUM","SERIAL","HHWT","GQ","PERNUM","PERWT","AGE","BPL","BPLD","ANCESTR1","ANCESTR1D","OCC1990"
2010,1,1174916,1198.2,1,2,1138.29,35,48,4800,210,2101,276
2010,1,1174936,3534.69,1,1,3534.69,32,200,20000,210,2101,799
2010,1,1174936,3534.69,1,2,3854.21,33,200,20000,210,2101,887
2010,1,1175056,1917.12,1,5,2616.07,50,48,4800,210,2101,379
2010,1,1175255,3095.35,1,1,3095.35,35,200,20000,210,2101,579
2010,1,1175475,1298.05,1,1,1318.02,31,48,4800,211,2110,25
2010,1,1175475,1298.05,1,2,798.8,31,48,4800,211,2110,869
2010,1,1175655,4832.74,1,1,4812.77,42,48,4800,211,2110,804
2010,1,1175735,698.95,1,1,698.95,42,48,4800,210,2101,844
2010,1,1175835,998.5,1,3,1677.48,43,48,4800,211,2110,315
2010,1,1175914,1477.78,1,3,2036.94,30,200,20000,210,2102,365
2010,1,1175914,1477.78,1,6,1937.09,50,200,20000,210,2102,579
2010,1,1175914,1477.78,1,7,2056.91,30,200,20000,210,2102,376
2010,1,1176034,1437.84,1,1,1437.84,45,200,20000,210,2101,759
2010,1,1176034,1437.84,1,5,1557.66,36,200,20000,210,2101,754
2010,1,1176174,1178.23,1,2,1178.23,35,48,4800,210,2101,303
2010,1,1176653,3794.3,1,1,3794.3,31,48,4800,210,2101,905
2010,1,1176713,3514.72,1,1,3494.75,37,200,20000,210,2101,159
2010,1,1176713,3514.72,1,2,3035.44,34,200,20000,210,2101,505
2010,1,1176733,2216.67,1,6,2036.94,34,48,4800,210,2101,706
2010,1,1176753,1517.72,1,4,1677.48,32,48,4800,210,2101,337
2010,1,1176873,1038.44,1,1,1018.47,38,48,4800,210,2101,95
2010,1,1176873,1038.44,1,2,1238.14,41,48,4800,210,2101,157
2010,1,1177712,1238.14,1,1,1238.14,45,200,20000,210,2102,486
2010,1,1177712,1238.14,1,2,1098.35,38,200,20000,210,2102,405
2010,1,1177792,1617.57,1,2,1597.6,42,200,20000,210,2101,435
2010,1,1178071,2216.67,1,1,2236.64,34,200,20000,210,2101,95
2010,1,1178071,2216.67,1,2,2376.43,37,6,600,210,2101,178
2010,1,1178091,599.1,1,1,599.1,49,35,3500,211,2110,105
2010,1,1178091,599.1,1,2,399.4,49,48,4800,291,2910,549
2010,1,1178151,1837.24,1,1,1837.24,33,48,4800,210,2101,453
2010,1,1178151,1837.24,1,2,1957.06,42,48,4800,210,2101,22
2010,1,1178171,4013.97,1,1,4013.97,40,48,4800,210,2101,426
2010,1,1178251,1218.17,1,2,1238.14,38,48,4800,290,2900,243
2010,1,1178730,3934.09,1,1,3954.06,40,200,20000,210,2101,783
2010,1,1178750,3255.11,1,2,4173.73,35,200,20000,210,2101,869
2010,1,1178870,3095.35,1,1,3115.32,37,48,4800,211,2110,447
2010,1,1178870,3095.35,1,7,5771.33,30,48,4800,211,2110,628
2010,1,1179070,1118.32,1,1,1098.35,42,200,20000,210,2101,585
2010,1,1179190,5811.27,1,1,5811.27,44,48,4800,210,2101,243
2010,1,1179489,4393.4,1,1,4373.43,40,200,20000,210,2101,405
2010,1,1179489,4393.4,1,2,3055.41,36,48,4800,210,2101,174
2010,1,1179569,1298.05,1,4,1318.02,40,48,4800,211,2110,453
2010,1,1179589,1278.08,1,1,1278.08,42,200,20000,290,2900,18
2010,1,1179589,1278.08,1,4,1357.96,33,200,20000,290,2900,869
2010,1,1179709,5331.99,1,1,5331.99,34,200,20000,210,2101,436
2010,1,1180168,2835.74,1,1,2835.74,35,200,20000,210,2101,405
2010,1,1180528,1357.96,1,1,1337.99,47,48,4800,290,2900,436
2010,1,1180807,3914.12,1,1,3934.09,35,200,20000,210,2101,779
2010,1,1180927,4253.61,1,1,4253.61,37,48,4800,211,2110,376
2010,1,1180947,3175.23,1,3,4513.22,33,200,20000,210,2101,319
2010,1,1181067,1218.17,1,1,1238.14,35,48,4800,210,2101,274
2010,1,1181067,1218.17,1,2,1397.9,34,48,4800,210,2101,243
2010,1,1181167,1337.99,1,1,1318.02,44,200,20000,210,2101,378
2010,1,1181226,1437.84,1,1,1437.84,34,48,4800,210,2101,7
2010,1,1181326,519.22,1,1,519.22,42,200,20000,210,2101,405
2010,1,1181526,439.34,1,1,419.37,35,48,4800,210,2101,405
2010,1,1181526,439.34,1,2,239.64,38,48,4800,210,2101,505
2010,1,1181566,998.5,1,1,998.5,34,200,20000,210,2101,336
2010,1,1181566,998.5,1,2,1337.99,36,48,4800,210,2101,804
2010,1,1181606,1178.23,1,2,1697.45,33,17,1700,210,2101,426
2010,1,1181726,1677.48,1,1,1677.48,47,6,600,226,2260,376
2010,1,1182045,1457.81,1,1,1477.78,37,48,4800,210,2101,22
2010,1,1182045,1457.81,1,2,2416.37,34,48,4800,210,2101,7
2010,1,1182285,1557.66,1,1,1577.63,44,200,20000,210,2101,869
2010,1,1182465,1178.23,1,1,1178.23,40,200,20000,210,2101,563
2010,1,1182485,3914.12,1,1,3914.12,44,48,4800,211,2110,435
2010,1,1182485,3914.12,1,2,5791.3,49,48,4800,211,2110,485
2010,1,1182525,1437.84,1,1,1437.84,46,200,20000,210,2101,488
2010,1,1182525,1437.84,1,2,1258.11,39,200,20000,210,2101,488
2010,1,1182564,1138.29,1,1,1138.29,48,200,20000,210,2101,275
2010,1,1182564,1138.29,1,2,1098.35,46,48,4800,210,2101,328
2010,1,1182784,1617.57,1,2,1298.05,36,48,4800,211,2110,769
2010,1,1182904,1318.02,1,1,1318.02,32,200,20000,210,2101,991
2010,1,1182904,1318.02,1,2,1198.2,30,12,1200,211,2110,804
2010,1,1182924,4393.4,1,1,4373.43,46,200,20000,211,2110,17
2010,1,1183024,359.46,1,2,439.34,38,300,30010,232,2320,159
2010,1,1183124,1278.08,1,1,1278.08,35,48,4800,210,2101,337
2010,1,1183144,3874.18,1,1,3854.21,38,200,20000,210,2101,199
2010,1,1183323,2016.97,1,1,2016.97,50,200,20000,210,2101,585
2010,1,1183323,2016.97,1,2,1477.78,40,200,20000,210,2101,453
2010,1,1183323,2016.97,1,7,2416.37,38,200,20000,210,2101,486
2010,1,1183443,798.8,1,1,798.8,45,6,600,291,2910,447
2010,1,1183443,798.8,1,2,1457.81,47,48,4800,211,2110,549
2010,1,1183663,2096.85,1,1,2076.88,44,300,30030,235,2350,22
2010,1,1183803,1098.35,1,1,1098.35,49,48,4800,210,2101,315
2010,1,1183982,1517.72,1,1,1517.72,37,6,600,210,2101,337
2010,1,1184522,1058.41,1,1,1058.41,47,48,4800,211,2110,558
2010,1,1184522,1058.41,1,2,678.98,36,48,4800,290,2900,243
2010,1,1184541,3734.39,1,2,4872.68,44,200,20000,210,2101,444
2010,1,1184541,3734.39,1,4,4832.74,35,200,20000,210,2101,486
2010,1,1184541,3734.39,1,5,4233.64,32,200,20000,210,2101,275
2010,1,1184541,3734.39,1,7,4852.71,36,200,20000,210,2101,844
2010,1,1184681,1477.78,1,1,1477.78,33,200,20000,210,2101,436
2010,1,1184681,1477.78,1,4,2136.79,34,200,20000,210,2101,468
2010,1,1184921,3954.06,1,1,3954.06,49,250,25000,271,2710,804
2010,1,1185041,5391.9,1,1,5391.9,41,200,20000,210,2101,799
2010,1,1185200,1218.17,1,1,1218.17,45,48,4800,210,2102,373
2010,1,1185200,1218.17,1,2,1158.26,38,200,20000,210,2102,436
2010,1,1185320,1497.75,1,1,1497.75,46,40,4000,210,2101,198
2010,1,1185380,1098.35,1,2,1098.35,49,200,20000,210,2102,579
2010,1,1185540,3255.11,1,1,3275.08,35,48,4800,210,2101,337
2010,1,1185540,3255.11,1,2,3634.54,35,48,4800,210,2101,365
2010,1,1185580,1278.08,1,1,1258.11,48,48,4800,210,2101,22
2010,1,1185780,778.83,1,1,778.83,49,48,4800,210,2101,199
2010,1,1185860,1198.2,1,1,1198.2,34,53,5300,210,2101,991
2010,1,1185860,1198.2,1,2,1278.08,35,48,4800,210,2101,426
2010,1,1186239,1837.24,1,1,1837.24,36,48,4800,290,2900,229
2010,1,1186319,1238.14,1,1,1238.14,39,300,30060,238,2380,176
2010,1,1186319,1238.14,1,2,1357.96,34,300,30060,290,2900,313
2010,1,1186419,1417.87,1,1,1417.87,49,48,4800,290,2900,53
2010,1,1186419,1417.87,1,2,1797.3,43,200,20000,290,2900,23
2010,1,1186618,1098.35,1,1,1098.35,38,200,20000,210,2101,745
2010,1,1186698,399.4,1,1,399.4,43,48,4800,290,2900,505
2010,1,1186698,399.4,1,2,399.4,33,200,20000,210,2101,355
2010,1,1186718,5431.84,1,1,5431.84,35,34,3400,211,2110,889
2010,1,1186778,1957.06,1,1,1957.06,35,48,4800,210,2101,26
2010,1,1186818,3334.99,1,2,5471.78,41,48,4800,210,2101,276
2010,1,1187018,5851.21,1,1,5851.21,40,200,20000,210,2101,844
2010,1,1187018,5851.21,1,2,6010.97,44,200,20000,210,2101,376
2010,1,1187337,1437.84,1,1,1437.84,37,53,5300,290,2900,156
2010,1,1187337,1437.84,1,2,1278.08,36,6,600,211,2110,156
2010,1,1187637,1118.32,1,1,1118.32,48,48,4800,210,2101,243
2010,1,1187737,1138.29,1,2,1238.14,49,200,20000,210,2101,779
2010,1,1188256,1857.21,1,1,1857.21,47,200,20000,210,2101,579
2010,1,1188376,2076.88,1,1,2076.88,30,48,4800,210,2101,628
2010,1,1188516,379.43,1,3,738.89,33,48,4800,210,2101,276
2010,1,1188595,1018.47,1,1,1018.47,43,200,20000,210,2101,453
2010,1,1188715,579.13,1,1,599.1,30,48,4800,211,2110,783
2010,1,1188715,579.13,1,3,1098.35,36,48,4800,211,2110,243
2010,1,1188835,1777.33,1,2,2156.76,46,48,4800,211,2110,275
2010,1,1189694,1737.39,1,2,1697.45,31,200,20000,210,2101,64
2010,1,1189754,978.53,1,1,998.5,48,48,4800,210,2101,56
2010,1,1190333,3794.3,1,1,3794.3,37,200,20000,210,2101,874
2010,1,1190513,998.5,1,2,1577.63,40,48,4800,211,2110,313
2010,1,1190772,3235.14,1,1,3235.14,39,48,4800,211,2110,447
2010,1,1190772,3235.14,1,3,3514.72,34,48,4800,211,2110,799
2010,1,1191052,1857.21,1,1,1837.24,37,200,20000,210,2101,869
2010,1,1191092,5252.11,1,1,5252.11,31,48,4800,210,2101,25
2010,1,1191271,1018.47,1,1,1018.47,42,6,600,291,2910,375
2010,1,1191311,619.07,1,1,639.04,50,200,20000,210,2101,766
2010,1,1191351,4852.71,1,1,4852.71,44,200,20000,210,2101,575
2010,1,1191351,4852.71,1,2,5192.2,42,200,20000,210,2101,687
2010,1,1191471,1098.35,1,1,1098.35,39,48,4800,210,2101,365
2010,1,1191551,1617.57,1,1,1597.6,46,48,4800,211,2110,804
2010,1,1191551,1617.57,1,2,1757.36,45,48,4800,211,2110,156
2010,1,1191671,439.34,1,1,419.37,45,200,20000,210,2101,479
2010,1,1191671,439.34,1,2,219.67,39,200,20000,210,2101,469
2010,1,1191731,1178.23,1,1,1178.23,38,48,4800,210,2101,214
2010,1,1192050,1937.09,1,1,1957.06,34,48,4800,210,2101,527
2010,1,1192050,1937.09,1,2,1697.45,36,48,4800,210,2101,446
2010,1,1192090,5371.93,1,1,5351.96,39,48,4800,210,2101,447
2010,1,1192110,678.98,1,2,1318.02,38,18,1800,210,2101,426
2010,1,1192110,678.98,1,3,1158.26,34,48,4800,210,2101,617
2010,1,1192470,3594.6,1,1,3614.57,40,48,4800,290,2900,22
2010,1,1192609,1697.45,1,2,2316.52,33,48,4800,210,2101,678
2010,1,1192649,1517.72,1,2,1557.66,32,48,4800,210,2101,453
2010,1,1192649,1517.72,1,5,1817.27,37,200,20000,210,2101,505
2010,1,1192669,1577.63,1,1,1597.6,37,48,4800,210,2101,243
2010,1,1192669,1577.63,1,2,1417.87,38,48,4800,210,2101,243
2010,1,1192749,4892.65,1,1,4892.65,38,48,4800,290,2900,303
2010,1,1192749,4892.65,1,2,4593.1,34,200,20000,210,2101,22
2010,1,1192849,1737.39,1,1,1717.42,43,26,2600,290,2900,465
2010,1,1192849,1737.39,1,4,1238.14,44,48,4800,290,2900,567
2010,1,1193169,1337.99,1,2,1118.32,48,200,20000,210,2101,567
2010,1,1193188,1657.51,1,2,1777.33,42,200,20000,210,2101,808
2010,1,1193228,1278.08,1,2,2396.4,36,48,4800,210,2101,375
2010,1,1193348,1977.03,1,2,2376.43,47,19,1900,222,2220,255
2010,1,1193388,5891.15,1,1,5891.15,39,48,4800,210,2101,156
2010,1,1193428,1717.42,1,1,1737.39,41,48,4800,210,2101,36
2010,1,1193428,1717.42,1,2,1497.75,37,48,4800,210,2101,7
2010,1,1193788,4832.74,1,2,4573.13,40,200,20000,211,2110,616
2010,1,1194207,5391.9,1,1,5391.9,36,200,20000,210,2101,275
2010,1,1194207,5391.9,1,2,5331.99,37,200,20000,210,2101,486
2010,1,1195166,1218.17,1,2,1477.78,48,48,4800,210,2101,254
2010,1,1195225,738.89,1,2,1258.11,46,48,4800,211,2110,628
2010,1,1195245,1677.48,1,1,1677.48,49,48,4800,210,2101,4
2010,1,1195265,4533.19,1,1,4553.16,50,48,4800,210,2101,14
2010,1,1195305,5391.9,1,1,5391.9,30,48,4800,210,2101,373
2010,1,1195305,5391.9,1,4,7508.72,30,48,4800,210,2101,17
2010,1,1195685,4613.07,1,1,4613.07,49,6,600,210,2101,804
2010,1,1195685,4613.07,1,2,4852.71,41,48,4800,211,2110,156
2010,1,1195725,4313.52,1,1,4313.52,50,48,4800,210,2101,527
2010,1,1195984,1777.33,1,1,1777.33,47,53,5300,211,2110,889
2010,1,1195984,1777.33,1,2,3155.26,49,53,5300,211,2110,804
2010,1,1196344,938.59,1,1,958.56,47,48,4800,290,2900,313
2010,1,1196464,1637.54,1,1,1637.54,37,200,20000,290,2900,313
2010,1,1196464,1637.54,1,2,1677.48,37,48,4800,290,2900,8
2010,1,1196623,1238.14,1,1,1218.17,46,48,4800,210,2101,585
2010,1,1196683,1437.84,1,3,2116.82,36,48,4800,290,2900,379
2010,1,1196683,1437.84,1,4,2176.73,33,48,4800,290,2900,156
2010,1,1196763,539.19,1,1,539.19,50,48,4800,211,2110,178
2010,1,1196783,1397.9,1,1,1397.9,32,200,20000,210,2101,783
2010,1,1196783,1397.9,1,2,1497.75,41,200,20000,210,2101,436
2010,1,1196923,4772.83,1,1,4752.86,39,48,4800,291,2910,558
2010,1,1197143,1198.2,1,1,1178.23,41,48,4800,210,2101,15
2010,1,1197143,1198.2,1,2,1298.05,44,200,20000,218,2183,595
2010,1,1197462,5431.84,1,1,5431.84,43,48,4800,211,2110,156
2010,1,1197462,5431.84,1,2,6410.37,41,48,4800,211,2110,804
2010,1,1197682,1797.3,1,1,1817.27,43,200,20000,210,2101,585
2010,1,1197722,2915.62,1,1,2895.65,38,200,20000,210,2101,26
2010,1,1197742,5631.54,1,1,5631.54,50,200,20000,210,2101,808
2010,1,1197802,1198.2,1,1,1218.17,39,48,4800,210,2101,13
2010,1,1197802,1198.2,1,2,1397.9,39,48,4800,211,2110,313
2010,1,1197842,1158.26,1,3,3255.11,34,48,4800,210,2101,217
2010,1,1197941,1677.48,1,1,1657.51,40,200,20000,210,2101,185
2010,1,1198301,2196.7,1,1,2196.7,47,48,4800,210,2101,254
2010,1,1198401,1817.27,1,1,1817.27,37,48,4800,210,2101,274
2010,1,1198401,1817.27,1,2,1937.09,41,48,4800,210,2101,379
2010,1,1198461,1337.99,1,1,1337.99,50,48,4800,211,2110,444
2010,1,1198481,1497.75,1,2,2116.82,50,48,4800,211,2110,303
2010,1,1198840,1298.05,1,1,1298.05,48,6,600,210,2101,869
2010,1,1198840,1298.05,1,2,978.53,50,6,600,210,2101,159
2010,1,1199160,1777.33,1,1,1777.33,40,200,20000,210,2101,405
2010,1,1199259,1218.17,1,1,1218.17,30,200,20000,210,2101,783
2010,1,1199439,1298.05,1,2,1397.9,46,35,3500,210,2101,155
2010,1,1199479,1417.87,1,1,1417.87,47,48,4800,211,2110,783
2010,1,1199719,2955.56,1,1,2955.56,33,200,20000,210,2101,844
2010,1,1200038,1937.09,1,1,1937.09,32,48,4800,210,2101,313
2010,1,1200158,1697.45,1,3,1837.24,47,48,4800,211,2110,97
2010,1,1200318,1757.36,1,2,3075.38,36,200,20000,210,2101,486
2010,1,1200398,1337.99,1,2,1377.93,50,48,4800,211,2110,319
2010,1,1200398,1337.99,1,3,1497.75,49,48,4800,211,2110,243
2010,1,1200478,1737.39,1,1,1737.39,35,6,600,211,2110,159
2010,1,1201097,3554.66,1,1,3554.66,45,200,20000,210,2101,804
2010,1,1201157,1697.45,1,1,1697.45,45,200,20000,210,2101,22
2010,1,1201216,3914.12,1,1,3914.12,33,48,4800,211,2110,423
2010,1,1201316,6130.79,1,1,6130.79,36,200,20000,210,2101,558
2010,1,1201316,6130.79,1,2,5252.11,38,200,20000,210,2101,275
2010,1,1201756,2456.31,1,1,2436.34,34,200,20000,210,2101,558
2010,1,1202095,1597.6,3,1,1597.6,49,48,4800,211,2110,869
2010,1,1202155,1437.84,1,1,1437.84,33,200,20000,210,2101,567
2010,1,1202155,1437.84,1,2,1178.23,30,48,4800,210,2101,313
2010,1,1202335,619.07,3,1,619.07,39,48,4800,210,2101,599
2010,1,1202375,2616.07,1,1,2596.1,45,48,4800,291,2910,156
2010,1,1202435,3714.42,1,6,3734.39,39,200,20000,210,2101,785
2010,1,1202475,1597.6,1,1,1597.6,40,200,20000,210,2101,405
2010,1,1202475,1597.6,1,2,1737.39,40,200,20000,210,2101,275
2010,1,1202694,1198.2,1,1,1178.23,48,200,20000,210,2101,991
2010,1,1202734,1557.66,1,1,1557.66,39,200,20000,210,2101,889
2010,1,1202734,1557.66,1,2,1397.9,37,200,20000,210,2101,889
2010,1,1202874,479.28,1,1,479.28,39,48,4800,290,2900,17
2010,1,1202934,1597.6,1,1,1597.6,49,48,4800,210,2101,436
2010,1,1202934,1597.6,1,2,1417.87,50,48,4800,210,2101,447
2010,1,1202954,1697.45,1,2,1817.27,35,48,4800,210,2101,869
2010,1,1203173,3714.42,1,1,3714.42,42,48,4800,211,2110,486
2010,1,1203173,3714.42,1,2,3874.18,37,48,4800,211,2110,344
2010,1,1203433,1078.38,1,2,1038.44,31,48,4800,210,2101,156
2010,1,1203493,1957.06,1,1,1957.06,36,48,4800,290,2900,319
2010,1,1203673,1337.99,1,1,1337.99,36,200,20000,210,2102,505
2010,1,1203673,1337.99,1,8,1737.39,31,200,20000,210,2101,595
2010,1,1204052,2016.97,1,1,2016.97,44,35,3500,290,2900,206
2010,1,1204531,818.77,1,2,2176.73,39,48,4800,210,2101,303
2010,1,1204531,818.77,1,5,1497.75,37,48,4800,290,2900,844
2010,1,1205011,1757.36,1,2,1617.57,31,48,4800,211,2110,23
2010,1,1205111,958.56,1,1,958.56,34,48,4800,210,2101,243
2010,1,1205330,1997,1,1,2016.97,37,200,20000,210,2101,59
2010,1,1205490,1837.24,1,2,1837.24,40,48,4800,211,2110,207
2010,1,1205630,1337.99,1,1,1357.96,34,48,4800,210,2101,155
2010,1,1205810,2116.82,1,2,1637.54,48,200,20000,210,2101,443
2010,1,1205830,5272.08,1,1,5292.05,39,48,4800,210,2101,364
2010,1,1205909,2815.77,1,1,2815.77,41,200,20000,210,2101,225
2010,1,1205929,5112.32,1,1,5112.32,44,48,4800,211,2110,447
2010,1,1206309,4053.91,1,1,4053.91,49,48,4800,210,2101,243
2010,1,1206369,3994,1,1,3974.03,40,200,20000,210,2101,435
2010,1,1206409,2855.71,1,1,2875.68,34,200,20000,210,2101,748
2010,1,1206409,2855.71,1,2,3674.48,37,200,20000,210,2101,486
2010,1,1206568,1637.54,1,1,1657.51,32,200,20000,210,2101,567
2010,1,1206628,1278.08,1,1,1278.08,47,53,5300,210,2101,889
2010,1,1206668,1657.51,1,1,1657.51,47,18,1800,210,2101,313
2010,1,1206888,1118.32,1,3,2096.85,37,48,4800,211,2110,156
2010,1,1207048,3095.35,1,1,3095.35,33,200,20000,210,2101,436
2010,1,1207068,139.79,1,1,139.79,43,48,4800,211,2110,405
2010,1,1207068,139.79,1,2,219.67,41,200,20000,210,2101,479
2010,1,1207187,678.98,1,2,1637.54,50,200,20000,210,2101,844
2010,1,1207547,1318.02,1,1,1318.02,37,48,4800,290,2900,516
2010,1,1207547,1318.02,1,2,1318.02,38,48,4800,290,2900,458
2010,1,1207607,1258.11,1,1,1258.11,49,200,20000,210,2101,365
2010,1,1207607,1258.11,1,2,1238.14,48,200,20000,210,2101,368
2010,1,1207627,1757.36,1,2,1437.84,50,48,4800,291,2910,159
2010,1,1207767,1957.06,1,1,1977.03,38,200,20000,210,2101,405
2010,1,1207986,2136.79,1,1,2136.79,42,48,4800,290,2900,378
2010,1,1208046,4573.13,1,1,4593.1,44,48,4800,210,2101,163
2010,1,1208246,1058.41,1,1,1058.41,30,48,4800,290,2900,316
2010,1,1208585,1397.9,1,2,2236.64,50,48,4800,210,2101,313
2010,1,1208585,1397.9,1,3,2036.94,47,48,4800,210,2101,355
2010,1,1208625,2036.94,1,1,2056.91,37,200,20000,210,2101,598
2010,1,1208625,2036.94,1,2,2256.61,31,200,20000,210,2101,443
2010,1,1208745,1617.57,1,2,1437.84,32,200,20000,210,2101,22
2010,1,1208845,1757.36,1,1,1757.36,42,200,20000,210,2101,458
2010,1,1208945,1038.44,1,1,1038.44,41,200,20000,210,2101,759
2010,1,1208945,1038.44,1,2,1218.17,40,200,20000,210,2101,405
2010,1,1209224,2656.01,1,1,2656.01,49,48,4800,290,2900,699
2010,1,1209504,3315.02,1,1,3315.02,37,200,20000,210,2101,453
2010,1,1209504,3315.02,1,2,3155.26,39,200,20000,210,2101,759
2010,1,1209624,1058.41,1,1,1058.41,39,48,4800,290,2900,207
2010,1,1209624,1058.41,1,2,1577.63,46,48,4800,290,2900,176
2010,1,1209804,1677.48,1,1,1677.48,41,19,1900,290,2900,22
2010,1,1210023,1138.29,1,1,1118.32,50,200,20000,210,2101,869
2010,1,1210023,1138.29,1,2,1337.99,48,200,20000,210,2101,405
2010,1,1210263,1497.75,1,1,1497.75,47,200,20000,210,2101,558
2010,1,1210343,898.65,1,1,918.62,48,200,20000,210,2101,869
2010,1,1210343,898.65,1,2,878.68,35,48,4800,210,2101,159
2010,1,1210562,4633.04,1,2,3974.03,47,48,4800,210,2101,804
2010,1,1210622,1577.63,1,1,1577.63,50,300,30025,234,2340,748
2010,1,1211042,3634.54,1,1,3634.54,41,200,20000,210,2101,405
2010,1,1211221,1258.11,1,1,1258.11,38,200,20000,210,2101,875
2010,1,1211221,1258.11,1,2,1118.32,37,48,4800,210,2101,479
2010,1,1211261,1857.21,1,1,1857.21,30,17,1700,210,2101,155
2010,1,1211501,1737.39,1,1,1757.36,30,48,4800,211,2110,243
2010,1,1211701,1497.75,1,2,1517.72,49,200,20000,210,2101,465
2010,1,1211860,2775.83,1,1,2775.83,40,200,20000,210,2101,804
2010,1,1211860,2775.83,1,3,4213.67,38,200,20000,210,2101,756
2010,1,1212080,1457.81,1,1,1477.78,35,48,4800,290,2900,804
2010,1,1212160,3095.35,1,1,3075.38,50,200,20000,210,2101,405
2010,1,1212340,978.53,1,1,978.53,42,200,20000,210,2101,575
2010,1,1212340,978.53,1,2,1078.38,40,200,20000,210,2101,729
2010,1,1212360,3035.44,1,1,3015.47,44,200,20000,210,2101,844
2010,1,1212499,1078.38,1,4,1078.38,40,48,4800,290,2900,804
2010,1,1212519,1577.63,1,1,1597.6,42,200,20000,210,2101,156
2010,1,1212539,5571.63,1,2,6170.73,32,48,4800,211,2110,274
2010,1,1212739,1837.24,1,3,7149.26,48,48,4800,211,2110,699
2010,1,1212739,1837.24,1,4,7029.44,47,48,4800,211,2110,21
2010,1,1212859,3754.36,1,1,3754.36,30,200,20000,210,2101,453
2010,1,1212859,3754.36,1,7,5312.02,32,200,20000,210,2101,453
2010,1,1212959,3674.48,1,1,3674.48,48,48,4800,211,2110,558
2010,1,1213178,2755.86,1,1,2735.89,47,48,4800,211,2110,243
2010,1,1213258,4073.88,1,2,4093.85,35,48,4800,211,2110,696
2010,1,1213498,1837.24,1,1,1837.24,47,48,4800,290,2900,426
2010,1,1213498,1837.24,1,2,1877.18,44,48,4800,290,2900,436
2010,1,1213518,3155.26,1,1,3175.23,41,48,4800,211,2110,243
2010,1,1214037,1977.03,1,1,1997,40,48,4800,210,2101,156
2010,1,1214117,1517.72,1,1,1517.72,50,200,20000,210,2101,486
2010,1,1214237,2036.94,1,1,2036.94,50,200,20000,210,2101,549
2010,1,1214237,2036.94,1,2,1957.06,50,200,20000,210,2101,405
2010,1,1215016,1318.02,1,1,1337.99,49,200,20000,210,2101,447
2010,1,1215136,1417.87,1,1,1417.87,42,6,600,290,2900,27
2010,1,1215155,3674.48,1,1,3674.48,35,48,4800,226,2260,567
2010,1,1215475,1637.54,1,1,1657.51,37,200,20000,210,2101,21
2010,1,1215495,1258.11,1,1,1258.11,43,48,4800,210,2101,405
2010,1,1215495,1258.11,1,2,1597.6,48,48,4800,210,2101,36
2010,1,1215595,3035.44,1,1,3035.44,34,48,4800,211,2110,465
2010,1,1215615,1577.63,1,1,1577.63,37,48,4800,290,2900,319
2010,1,1215615,1577.63,1,2,1557.66,39,48,4800,290,2900,156
2010,1,1215934,1837.24,1,1,1837.24,45,200,20000,210,2101,405
2010,1,1216054,4273.58,1,1,4273.58,30,48,4800,210,2101,379
2010,1,1216054,4273.58,1,4,6230.64,34,48,4800,210,2101,243
2010,1,1216174,1557.66,1,2,2316.52,41,48,4800,290,2900,507
2010,1,1216194,6030.94,1,1,6030.94,31,48,4800,210,2101,508
2010,1,1216334,1597.6,1,2,1857.21,41,48,4800,290,2900,274
2010,1,1216533,6170.73,1,2,6929.59,30,48,4800,211,2110,803
2010,1,1216613,3374.93,1,1,3374.93,42,200,20000,210,2101,869
2010,1,1216633,1138.29,1,1,1138.29,37,48,4800,211,2110,447
2010,1,1216633,1138.29,1,2,1238.14,34,200,20000,210,2101,563
2010,1,1216673,119.82,1,2,858.71,32,48,4800,290,2900,276
2010,1,1216793,419.37,1,7,1298.05,30,200,20000,210,2101,473
2010,1,1217073,1377.93,1,1,1377.93,41,48,4800,211,2110,824
2010,1,1217073,1377.93,1,2,1218.17,38,48,4800,211,2110,156
2010,1,1217073,1377.93,1,5,1797.3,30,48,4800,211,2110,804
2010,1,1217093,1797.3,1,2,1537.69,43,18,1800,290,2900,337
2010,1,1217192,1817.27,4,1,1817.27,34,200,20000,211,2110,869
2010,1,1217232,1657.51,1,2,1897.15,48,200,20000,210,2101,563
2010,1,1217612,4672.98,3,1,4672.98,50,48,4800,210,2101,274
2010,1,1217871,998.5,1,2,1218.17,35,48,4800,290,2900,243
2010,1,1218071,1437.84,1,1,1437.84,46,48,4800,210,2101,275
2010,1,1218231,1337.99,1,1,1337.99,45,48,4800,210,2101,804
2010,1,1219050,2296.55,1,2,2136.79,45,200,20000,210,2101,687
2010,1,1219169,4253.61,1,1,4233.64,40,200,20000,210,2101,579
2010,1,1219249,4253.61,1,7,5072.38,33,200,20000,210,2101,563
2010,1,1219309,5192.2,1,1,5172.23,35,200,20000,210,2101,888
2010,1,1219349,1597.6,1,2,1777.33,30,48,4800,210,2101,365
2010,1,1219509,4533.19,1,1,4533.19,45,200,20000,210,2101,43
2010,1,1219689,1857.21,3,1,1857.21,31,48,4800,211,2110,595
2010,1,1219868,3195.2,1,1,3175.23,40,200,20000,218,2183,405
2010,1,1219868,3195.2,1,2,3834.24,37,200,20000,218,2183,436
2010,1,1220328,1178.23,1,1,1178.23,46,17,1700,210,2101,803
2010,1,1220368,2416.37,1,2,2556.16,39,200,20000,210,2101,869
2010,1,1220627,1577.63,1,1,1577.63,48,48,4800,211,2110,443
